FID,168,169,238,600,602,603,604,605,606,607,608,609,610,619,620,625,626,627,631,632,633,634,638,639,640,641,642,1199,1431,1643,1644,1645,1646,1647,1648,1649,1650,1651,1652,1653,1654,1655,1656,1657,1658,1659,1660,1668,1669,1670,1671,1679,1680,1703,1704,1705,1733,1734,1765,1766,1767,1769,1770,1836,1837,1838,2418,2503,2504,2505,2506,2507,2508,2509,2518,2519,2520,2521,2522,2523,2524,2525,2526,2527,2528,2529,2530,2537,2538,2539,2596,3844,3854,3855,3856,3857,3901,3902,3965,3985,3986,4033,4034,4035,4036,4039,4040,4041,4042,4043,4044,4045,4046,4051,4055,4056,4057,4059,4060,4061,4063,4107,4108,4109,4150,5313,5316,5324,5325,5337,5338,5422,5580,5581,5945,5946,6147,6148,6205,6258,6259,6260,6261,6295,6302,6303,6312,6319,6320,6378,6428,6429,6430,6431,6432,6433,6434,6435,6436,6437,6438,6439,6440,6473,6474,6475,6476,6477,6478,6479,6480,6481,6482,6483,6484,6488,6489,6525,6556,6557,6559,6603,7492,7531,7602,7603,7604,7655,7660,7682,7707,7708,7709,7710,7711,7712,7724,7746,7747,7776,7777,7798,7799,7890,7891,7892,7906,8491,8492,8699,8700,8706,8707,8708,8712,8721,8722,8775,8776,8779,8780,8781,8782,8783,8784,8789,8790,8861,8871,8872,9418,9529,9591,9645,9646,9647,9648,9649,9650,9670,9671,9672,9673,9674,9675,9676,9677,9678,9695,9696,9697,9698,9699,9700,9701,9702,9703,9704,9746,9747,10558,10559,10560,10587,10588,10619,10620,10621,10674,10767,10768,10818,10819,10820,10847,10857,10863,10864,10872,10878,10879,10964,10965,10999,11094,11095,11262,11263,11382,11383,11897,11898,11899,11947,12020,12021,12029,12035,12103,12104,12105,12109,12172,12173,12174,12178,12186,12189,12190,12191,12192,12193,12199,12201,12202,12203,12205,12206,12207,12208,12246,12248,12249,12250,12275,12302,12304,12323,12324,12325,12326,12443,13295,13296,13297,13298,13299,13300,13430,13435,13436,13502,13505,13509,13510,13511,13512,13513,13514,13515,13550,13551,13552,13553,13554,13555,13556,13557,13582,13589,13599,13600,13611,13649,13727,13728,13729,14541,14542,14845,14846,14847,14848,14849,14888,14889,14890,14894,14896,14901,14979,14980,14981,14982,14983,15006,15007,15019,15020,15021,15022,15023,15024,15025,15043,15044,15045,15046,15095,15096,15097,15115,15277,15677,15678,15695,15696,15709,15710,15731,15732,15733,15734,15735,15738,15745,15746,15747,15748,15749,15750,15751,15752,15764,15765,15766,15776,15777,15778,15779,15780,15783,15784,15786,15793,15799,15805,15806,15807,15818,15819,15820,16099,16153,16155,16156,16162,16169,16170,16171,16176,16177,16200,16205,16206,16207,16208,16228,16239,16241,16245,16246,16247,16258,16268,16973,16981,16982,16983,16984,16985,16986,16987,16988,16989,16990,16992,16993,17020,17021,17022,17023,17032,17033,17036,17063,17064,17121,17122,17143,17144,17670,17688,17689,17700,17701,17745,17749,17752,17753,17776,17779,17780,17800,17801,17802,17805,17806,17838,17839,17856,18310,18311,18312,18726,18757,18758,18968,18969,18970,19134,19208,19232,19233,19234,19235,19243,19252,19253,19254,19255,19256,19257,19281,19752,19753,19754,19755,19756,19757,19963,20013,20014,20046,20075,20147,20148,20490,20556,20562,20563,20595,20596,20620,20621,20660,20951,20952,20956,20961,20967,20968,20969,20970,20971,20975,20976,20977,20978,20979,20980,20981,20982,20993,20994,21668,21669,21703,21704,21744,21853,21854,21855,21856,21857,21874,21883,21929,21930,21931,21932,21933,21934,21946,21948,21949,21950,21965,21980,21981,21990,22011,22259,22260,22367,22368,22370,22397,22452,22453,22454,22462,22463,22469,22472,22474,22475,22476,22480,22486,22487,22488,22489,22498,22499,22500,22501,22502,22503,22504,22505,22506,22507,22508,22509,22521,22522,22530,22560,22892,23405,23409,23410,23411,23420,23421,23532,23533,23560,23561,23570,23571,23572,23573,23574,23575,23576,23593,23864,23865,23896,23897,23898,24228,24829,24830,24831,24832,24847,24848,24850,24863,24864,24879,24882,24921,25849,25850,25851,25852,25853,25854,25894,25895,25905,25906,25911,25912,25953,25954,25955,25960,25979,25980,25981,25982,25983,26357,26358,26359,26389,26390,26391,26392,26414,26424,26425,26456,26478,26775,26952,26953,26954,26955,26977,26978,26993,27045,27046,27048,27049,27355,27356,27618,27621,27622,27623,27625,27626,27633,27634,27635,27650,27654,27655,27656,27657,27667,27668,27669,27683,27686,27688,27689,27690,27691,27692,27693,28174,28175,28176,28177,28184,28188,28189,28190,28191,28192,28451,28452,28715,28716,29033,29184,29185,29232,29233,29234,29235,29236,29289,29290,29291,29292,29293,29306,29309,29310,29317,29318,29319,29698,29704,29705,29706,29707,29708,29709,29710,29711,29712,29727,29728,29729,29730,29752,29753,29754,29755,29756,29757,30131,30160,30161,30216,30217,30259,30267,30268,30269,30270,30278,30279,30280,30281,30282,30283,30284,30285,30286,30287,30292,30293,30326,30329,30330,30331,30332,30333,30334,30335,30349,30358,30390,30780,30781,30814,30815,31148,31149,31150,31151,31250,31251,31252,31253,31254,31255,31262,31263,31280,31281,31283,31284,31285,31286,31287,31290,31291,31292,31293,31298,31317,31318,31319,31537,31538,31751,31752,31753,31754,31757,31758,31760,31787,31811,31812,31821,31842,31843,31848,31849,31954,32153,32154,32155,32156,32158,32159,32160,32161,32162,32163,32164,32165,32166,32189,32190,32202,32206,32207,32213,32214,32224,32225,32484,32485,32486,32571,32572,32573,32576,32577,32578,32579,32580,32581,32582,32599,32600,32601,32602,32603,32604,32608,32614,32617,32618,32624,32626,32627,32801,32802,32804,32805,32806,32833,32834,32835,32836,32837,32838,32839,32840,32841,32844,32866,32867,33179,33182,33183,33184,33185,33438,33531,33532,33760,33761,33762,33777,33778,33799,33800,33801,33802,33803,33818,33821,33822,33823,33824,33827,33828,33831,33832,33833,33834,33847,34083,34084,34099,34108,34109,34110,34122,34123,34124,34125,34126,34127,34128,34146,34147,34152,34161,34162,34163,34164,34165,34166,34167,34168,34169,34429,34430,34435,34436,34437,34438,34651,34674,34675,34687,34693,34694,34695,34699,34700,34701,34815,34816,34991,34992,34993,34994,34995,34996,35007,35008,35035,35038,35039,35040,35128,35244,35245,35251,35252,35253,35254,35505,35784,35789,35811,35812,35813,35814,35815,35816,35817,35820,35821,35822,35823,36038,36078,36079,36080,36081,36082,36113,36121,36144,36200,36201,36357,36358,36364,36366,36367,36374,36375,36376,36377,36387,36388,36389,36393,36394,36395,36412,36705,36706,36793,36794,36805,36806,36829,36830,36833,36834,36835,36836,36865,36874,37132,37180,37370,37371,37372,37566,37567,37704,37713,37714,37717,37718,37731,37732,37938,37939,37943,37949,37950,37953,37954,37955,37956,37957,37958,37959,37960,37961,37962,37963,37964,37965,37966,37967,37968,37969,37970,37971,37972,37973,37974,37975,37976,37977,37978,37981,37982,37983,37984,37985,37986,37987,37988,37989,37996,37997,38000,38001,38097,38098,38099,38106,38107,38108,38114,38115,38116,38117,38118,38119,38120,38121,38122,38123,38124,38125,38126,38127,38128,38129,38130,38133,38135,38136,38137,38138,38139,38140,38141,38142,38145,38146,38147,38148,38152,38153,38154,38155,38156,38157,38158,38159,38160,38161,38162,38168,38169,38170,38171,38172,38173,38181,38182,38183,38187,38188,38205,38235,38242,38243,38244,38245,38246,38251,38254,38255,38256,38257,38258,38259,38260,38266,38267,38268,38269,38270,38271,38274,38275,38276,38277,38278,38284,38285,38286,38289,38292,38293,38294,38297,38298,38299,38303,38404,38405,38406,38414,38415,38417,38418,38419,38420,38421,38422,38424,38425,38428,38429,38430,38431,38432,38433,38437,38438,38439,38440,38543,38544,38545,38672,38673,38674,38682,38683,38696,38697,38705,38706,38737,38738,38859,38860,38874,38875,38988,38989,39197,39198,39223,39224,39225,40486,40487,40744,40745,40790,40791,40792,40891,40892,41340,41341,41342,41717,41718,42308,42309,42352,42353,42420,42421,42422,42423,42424,42425,42426,42427,42428,42429,42430,42437,42469,42470,42471,42472,42473,42508,42509,42510,42511,42512,42513,42514,42520,42711,42712,42956,42957,42959,42960,42967,42996,43025,43050,43736,43737,43783,43784,43790,43795,43826,43827,43832,43833,43834,43835,43836,43838,44194,44195,44217,44218,44219,44220,44221,44244,44252,44255,44273,44513,44514,44538,44544,44547,44548,44549,44550,44551,44575,44576,44577,44578,44579,44580,44581,44582,44593,44594,44595,44596,44597,44598,44599,44600,44611,44612,44616,44617,45209,45210,45235,45239,45242,45243,45244,45245,45274,45275,45279,45280,45281,45282,45283,45284,45305,45307,45308,45316,45317,45318,45319,45320,45373,45374,45393,45476,45477,45478,45479,45480,45481,45493,45494,45495,45496,45501,45502,45728,45729,45730,45845,45846,45887,45888,45889,45890,45891,45903,45904,45905,45906,45907,45908,45921,45935,45936,45937,45940,45941,45942,45953,45954,45972,45973,45974,45975,45976,45979,45988,45989,45990,45991,46034,46035,46036,46037,46047,46048,46049,46070,46071,46072,46073,46074,46075,46290,46291,46332,46413,46442,46443,46444,46445,46446,46449,46450,46467,46468,46469,46470,46471,46472,46473,46474,46492,46493,46494,46500,46501,46580,46581,46582,46583,46584,46585,46586,46587,46592,46593,46594,46595,46596,46597,46598,46599,46600,46601,46621,46622,46623,46843,46844,46854,46855,46909,46914,46936,46937,46942,46943,46954,46955,46958,46959,46963,46964,46965,46966,46967,46968,47008,47009,47088,47089,47090,47091,47097,47100,47102,47103,47104,47109,47110,47441,47443,47444,47445,47472,47473,47474,47475,47488,47489,47505,47506,47507,47508,47509,47510,47511,47512,47513,47516,47517,47518,47527,47528,47547,47548,47654,47655,47690,47782,47783,47784,47785,47786,47787,47794,47797,47798,48073,48074,48138,48139,48140,48141,48153,48154,48155,48156,48157,48158,48159,48162,48166,48173,48174,48310,48311,48312,48336,48337,48338,48339,48340,48363,48364,48368,48373,48374,48383,48384,48385,48386,48387,48393,48394,48395,48543,48717,48718,48719,48720,48733,48734,48735,48736,48737,48738,48739,48740,48741,48745,48748,48828,48829,48830,48833,48834,48835,48836,48837,48838,48839,48840,48845,48852,48853,48856,48857,49075,49076,49077,49113,49114,49115,49145,49146,49147,49148,49149,49161,49162,49163,49164,49165,49174,49177,49178,49297,49298,49637,49638,49652,49653,49654,49655,49656,49665,49666,49667,49917,49918,49919,49920,49921,49976,49977,50030,50031,50230,50231,50232,50233,50234,50235,50241,50242,50245,50246,50251,50252,50255,50256,50263,50264,50265,50404,50433,50434,50435,50436,50441,50442,50443,50444,50469,50470,50518,50542,50543,50544,50545,50546,50547,50555,50556,50557,50766,50768,50769,50772,50773,50774,50775,50776,50787,50791,50792,51004,51006,51007,51008,51009,51010,51011,51012,51014,51015,51016,51017,51029,51030,51031,51032,51039,51040,51041,51081,51082,51101,51102,51103,51104,51105,51106,51117,51121,51122,51161,51162,51344,51345,51346,51347,51350,51351,51359,51360,51379,51380,51420,51421,51669,51670,51671,51676,51681,51682,51887,51904,51905,51921,51932,51935,51936,52014,52021,52022,52034,52035,52036,52037,52249,52250,52251,52252,52253,52254,52255,52256,52327,52342,52343,52344,52345,52349,52350,52351,52352,52353,52354,52355,52357,52358,52359,52538,52567,52610,52611,52614,52615,52752,52753,52760,52761,52762,52763,52767,52768,52773,52778,52779,52861,52877,52878,53033,53036,53037,53060,53061,53124,53125,53126,53127,53132,53133,53134,53135,53136,53137,53140,53360,53361,53362,53383,53391,53392,53393,53394,53395,53463,53464,53493,53643,53644,53703,53704,53911,53912,53913,53914,53915,53918,53919,53976,53977,53978,53979,53982,53983,53984,53985,54045,54122,54126,54127,54130,54131,54268,54269,54433,54434,54435,54436,54450,54451,54452,54606,54607,54611,54612,54613,54614,54615,54644,54645,54646,54647,54800,54801,54814,54815,54816,54817,54825,54826,54897,54898,54904,54905,54908,54909,55046,55047,55052,55053,55063,55064,55271,55272,55273,55286,55287,55291,55292,55293,55294,55332,55333,55337,55338,55339,55340,55545,55546,55549,55550,55556,55557,55615,55616,55622,55623,55673,55674,55776,55777,55778,55779,55780,55781,55782,55783,55784,55785,55816,55817,55818,55819,55820,55821,55822,55823,55824,55848,55849,55850,55851,55852,55853,55854,55920,55921,55949,55950,55954,55955,55961,55962,55996,55997,55998,55999,56024,56025,56026,56027,56028,56029,56030,56031,56079,56080,56104,56105,56158,56159,56160,56161,56208,56209,56212,56213,56214,56215,56230,56231
