地址,名称,维度,经度,类型
四牌楼2号东南大学四牌楼校区进香河路六朝松附近,东南大学四牌楼校区艺术学博士后流动站,32.057604,118.791332,学校
汉口路22号,南京大学鼓楼校区学科建设与发展规划办公室,32.056449,118.779883,学校
金银街18号,建国大学南京代表处,32.057925,118.775544,学校
汉口路22号南京大学,南京大学鼓楼校区哲学系国学教育中心,32.056232,118.777714,学校
汉口路22号南京大学,南京大学鼓楼校区外国语学院国际教育中心,32.056232,118.777714,学校
金银街18号,哥廷根大学南京代表处,32.057925,118.775544,学校
四牌楼2号,东南大学南高院,32.055530,118.792498,学校
华电路11号,南京市迈皋桥中心小学,32.10278,118.818269,学校
三元巷大香炉30号,南京市第五初级中学(成美校区),32.032883,118.782414,学校
安品街49号,江苏省陶行知研究会实验学校,32.028640,118.775490,学校
莫愁路419号,南京市女子中等专业学校,32.039993,118.775237,学校
珠江路88号新世界中心a座2608室,南京小学,32.049604,118.788626,学校
大光路51号,大光路小学,32.022933,118.808802,学校
北安门街7号附近,南京师范大学文创园,32.046451,118.819183,学校
汉北路20号,南京市莫愁新寓小学,32.041032,118.757299,学校
西康路1号,河海大学现代教育技术中心,32.054782,118.760964,学校
华水路与河海路交叉口东南200米,河海大学-网络馆,32.054797,118.760989,学校
江东北路421号,南师附中树人学校附属小学(百合校区),32.070899,118.737581,学校
秣陵街道殷华街368号,南京师范大学附属中学江宁分校清水亭学校,31.906319,118.831933,学校
九条巷8号附近,南京市钟英中学(第三初中)南区,32.031393,118.785245,学校
金陵村宝象花园100号,滨江中学,32.108130,118.758897,学校
朝天宫街道水西门丁家巷7号,南京市朝天宫民族小学,32.031392,118.773086,学校
幕府东路与幕旭西路交叉口东南150米,南京商业学校(五塘校区),32.111078,118.783518,学校
网板路9,成贤街小学分校,32.102542,118.823397,学校
秀山路21号,南京师范大学附属中学新城初级中学怡康街分校,32.009295,118.7546,学校
金沙井34号,南京秦淮开放大学,32.022039,118.782115,学校
风光里136号,秦淮实验小学,31.998767,118.805604,学校
苜蓿园大街53号2栋,江苏省社会主义学院,32.032827,118.83067,学校
佛心桥36号,南京市宇花小学,32.050983,118.817703,学校
中华路369后门,中华中学,32.019086,118.784599,学校
白下路193,南京市第三高级中学(东校区),32.028788,118.793898,学校
玄武大道与红山路交叉口东北150米,南京林业大学大学生活动中心,32.079944,118.811970,学校
新街口街道四牌楼二号,东南大学节能监管平台,32.055967,118.796001,学校
汉口路5号附近,南京大学鼓楼校区南园办公室,32.053413,118.781434,学校
汉口路5号附近,南京大学鼓楼校区南园校广播台,32.053413,118.781434,学校
汉口路22号,南京大学-综合科,32.053903,118.779889,学校
群贤路,东南大学四牌楼校区致知堂,32.055531,118.795293,学校
新街口街道四牌楼2号东南大学四牌楼校区,东南大学四牌楼校区中大院,32.055056,118.794770,学校
珠江路280号珠江大厦,东南大学四牌楼校区电子科技与技术一级学科博士后流动站,32.055534,118.795292,学校
珠江路280号珠江大厦,东南大学四牌楼校区信息与通信工程一级学科博士后流动站,32.055534,118.795292,学校
金沙井36号,南京市秦淮区社会主义学校,32.022105,118.781937,学校
迈皋桥街6号,南京城市职业学院(栖霞校区),32.106737,118.808468,学校
明瓦廊64-66号,南京海外工商管理学院,32.035574,118.783030,学校
御道街29号,南京航空航天大学明故宫校区,32.035022,118.820282,学校
兴隆大街229号,中华中学上新河初级中学,32.020193,118.714659,学校
北京西路77号江苏第二师范学院,江苏第二师范学院教辅楼,32.057792,118.755442,学校
白马山庄1号,南京白马普罗高尔夫学院,32.060577,118.818714,学校
板仓街66号,南京师大建筑工程设计研究院,32.069784,118.820404,学校
察哈尔路37-1号附近,Caulfield Grammar School-Newton Hall,32.076856,118.755378,学校
宏光村双桥新村1号,南京市第十八中学,32.001311,118.799841,学校
光华路73号海福巷,南京行知实验中学,32.020532,118.844483,学校
中央门外晓庄中心村131号,南京实验国际学校,32.121693,118.810717,学校
玉塘东街2号,南京市南湖第二小学,32.030627,118.754745,学校
尧化街221号,栖霞区实验小学,32.115131,118.881586,学校
莫愁路419号,江苏第二师范学院南京学前教育分院,32.040183,118.774512,学校
中心村130金陵科技学院附近,南京实验国际学校南京晓庄学院附属学校,32.121958,118.810822,学校
尚书村79号,南航附属初级中学,32.027514,118.807629,学校
中山北路408号,南京市第十二中学,32.087703,118.744532,学校
新街口丰富路203号,创业者学院,32.038301,118.782142,学校
内环西线与汉中门大街交叉口东北200米,南京中医药大学国瑞堂,32.043739,118.766467,学校
华侨路街道汉中路282号南京中医药大学,南京中医药大学国粹堂,32.044057,118.766887,学校
游府西街46号,南京开放大学,32.038981,118.788582,学校
花园路11号,南京森林警察学院花园路校区,32.083538,118.82522,学校
锁金村街道南京林业大学学生公寓1区8幢南林学生公寓1区8栋旁,南京林业大学国防教育科学生公寓管理服务中心,32.079148,118.813418,学校
板仓街78号,南京师范大学(板仓街),32.072281,118.820850,学校
汉中路140号,南京医科大学五台校区,32.04408,118.774601,学校
汉江路99号,汉江路小学,32.048549,118.741171,学校
后宰门西村40号,江苏省青年管理干部学院,32.047466,118.817344,学校
后宰门西村9号,南京师范大学后宰门学区,32.046430,118.819008,学校
创新路与水杉路交叉口西南100米,南京林业大学行政楼4,32.075890,118.812633,学校
汉口西路77号附近,南京师范大学国家重点学科学前教育学艺术教育基地,32.051801,118.769876,学校
汉口西路75附近,江苏大自然办公室,32.052817,118.767908,学校
广州路与青岛路交叉口东北200米,南京大学鼓楼校区制剂室,32.051620,118.779396,学校
铁路北街128号(南京财经大学福建路校区南门入口处右侧),南京财经大学福建路校区培训中心,32.084327,118.762450,学校
中山路与南工路交叉口东南50米,东南大学四牌楼校区东南院,32.053603,118.795457,学校
虎踞北路44号,江苏省行政学院,32.069723,118.760625,学校
福建路洪庙巷10号,南京财经大学-福建路校区培训楼,32.084675,118.762497,学校
龙蟠路159号,南京林业大学·新庄,32.076720,118.810270,学校
东南大学四牌楼前,东南大学-前工院,32.054282,118.795346,学校
珠江路5号华利国际大厦39层,上海立信会计学院,32.050971,118.786490,学校
内环西线与古平岗立交交叉口东100米,江苏省行政学院文体中心,32.069356,118.758161,学校
虎踞北路46号附近,江苏省行政学院展览廊,32.069004,118.759106,学校
宁海路街道水佐岗49号,江苏省行政学院行政楼,32.069107,118.761310,学校
水佐岗路49号中共江苏省委党校附近,江苏省行政学院报告厅,32.069197,118.759595,学校
中山路与南工路交叉口东南50米,东南大学MBA中心,32.053560,118.795229,学校
虎踞北路46号附近,江苏省行政学院会议中心,32.069113,118.759117,学校
中山路与南工路交叉口东南50米,东南大学东南院,32.053573,118.795404,学校
福建路洪庙巷10号,南京财经大学培训楼,32.084689,118.762430,学校
汉口路22号南园综合楼,南京大学招标办公室,32.051573,118.780908,学校
四牌楼2号东南大学四牌楼校区内,东南大学四牌楼校区MBA中心,32.053547,118.795309,学校
四牌楼2号东南大学四牌楼校区,东南大学四牌楼校区电化教育中心,32.053646,118.794704,学校
滨海中路9号大连老虎滩海洋公园附近,东南大学四牌楼校区南京图书馆合作委员会,32.054386,118.793592,学校
汉口西路102号,南京师范大学随园校区出版社邮购中心,32.054662,118.771079,学校
建宁路街道建宁路118号,南京商业学校(建宁校区),32.094536,118.760044,学校
办公楼5号,南京林业大学科技开发服务部,32.078810,118.814075,学校
长乐路107号,长乐路小学,32.016695,118.790049,学校
月安街39号,南京致远外国语小学,32.019476,118.731564,学校
江东北路与裕盛东路交叉口苏宁广场6楼,优能中学,32.044900,118.740320,学校
吉祥庵神农路1号,南京特殊教育师范学院燕子矶校区,32.128751,118.830458,学校
茶南露园小区38号,南京晓庄学院第一实验小学,32.03209,118.749572,学校
南湖东路29号,南京市南湖第一小学,32.02608,118.761267,学校
洪庙巷14号,南京财经大学福建路校区教二楼,32.084685,118.761213,学校
珠江路222号附近,南京银启商学院,32.049286,118.789914,学校
玄武大道与红山路交叉口东200米,南京林业大学水杉剧社,32.079615,118.812354,学校
创新路与水杉路交叉口西南50米,南京林业大学学校办公室,32.076014,118.813289,学校
南京林业大学办公楼4号,南京林业大学保卫部,32.075831,118.812453,学校
创新路与水杉路交叉口西南50米,南京林业大学校领导,32.076067,118.813265,学校
教学11号楼,南京林业大学就业指导中心,32.077567,118.811368,学校
新庄广场与龙蟠路交叉口东200米,南京林业大学教学楼11幢,32.077848,118.811643,学校
树人路与龙蟠路交叉口东150米江苏《室内》杂志社附近,南京林业大学办公楼7号,32.076239,118.811687,学校
办公楼5号,南京林业大学党委办公室,32.076023,118.813321,学校
南京林业大学办公楼4号,南京林业大学后勤管理处,32.075843,118.812384,学校
挹江门街道铁路北街126号,南京财经大学教B楼,32.085339,118.760614,学校
龙蟠路159号,南京林业大学学生工作处,32.079287,118.812260,学校
玄武大道南京林业大学教学11号楼,中共南京林业大学学生工作部,32.079287,118.812260,学校
南京林业大学档案馆,南京林业大学森环楼1号楼,32.076473,118.813506,学校
宁海路122号南京师范大学随园校区,南京师范大学随园校区逸夫教育馆,32.052303,118.769870,学校
玄武大道与红山路交叉口东150米,南京林业大学招生办公室,32.079287,118.812260,学校
铁路北街128号南京财经大学,南京财经大学教1楼,32.085667,118.761050,学校
护城河南路南100米南京财经大学-体育馆,南京财经大学-离退休工作处,32.087432,118.761178,学校
护城河南路南200米南京财经大学福建路校区东二楼,南京财经大学东2楼,32.086692,118.762246,学校
南京财经大学东3楼,南京财经大学福建路校区东3楼,32.088323,118.762770,学校
铁路北街128号(南京财经大学福建路校区内),南京财经大学教3楼,32.086178,118.762117,学校
宁海路122号南京师范大学随园校区,南京师范大学随园校区汽车运输部办公室,32.052931,118.771240,学校
龙蟠路159号,南京林业大学化工楼2,32.077579,118.813264,学校
汉口西路134号,南京师范大学党委统战部,32.054550,118.768836,学校
宁海路122号南京师范大学随园校区15号楼,南京师范大学随园校区社会科学处,32.054579,118.768771,学校
洪庙巷附近,南京财经大学福建路校区图二楼,32.086059,118.761552,学校
洪庙巷10号,南京财经大学福建路校区综合楼,32.086082,118.761067,学校
铁路北街132附近,南京财经大学(福建路校区)-D楼,32.085054,118.760660,学校
方家营路399号,南京市拉萨路小学分校方兴小学,32.102460,118.748763,学校
集庆门大街6号,南湖第三小学,32.027184,118.750350,学校
白区下御道街32号,南京聋人高级中学,32.03049,118.815639,学校
仙鹤街88号,南京市文枢中学,32.023476,118.774657,学校
北门桥1-16号,南京艺术学院尚美学院-洪武北路小学,32.047456,118.788557,学校
钓鱼台19号,南京市文枢初级中学,32.013587,118.780176,学校
实验小学南京市琅琊路小学分校北门,栖霞区实验小学(尧辰路校区),32.127092,118.882931,学校
热河南路37号,南京市鼓楼区业余体校(热河南路),32.081376,118.74229,学校
弘阳旭日爱上城,南京市浦口外国语学校,32.127868,118.720009,学校
双塘街道金沙井34号,南京市广播电视大学秦淮区分校,32.022036,118.782121,学校
积贤街17号,南京市陶行知小学,32.025691,118.73471,学校
红山街道红山路197号中国兵工物资,南京职业中专学校,32.095538,118.808846,学校
红山路197号中国兵工物资,中国兵工物资南京职业中专,32.095864,118.808168,学校
察哈尔路110号,南京市中等专业学校(直属育才校区),32.074516,118.748509,学校
红山街道红山路130号,南汽技工学校,32.091816,118.810146,学校
中山东路145号,南京市中山东路体育运动学校,32.042628,118.791725,学校
办公楼5号,南京林业大学教务处,32.078814,118.814058,学校
办公楼5号,南京林业大学财务处,32.078588,118.814193,学校
莫愁路419号南京幼儿高等师范12,江苏教育学院南京学前教育分院,32.039882,118.775324,学校
北圩路77号,南京审计大学(莫愁校区),32.039629,118.751859,学校
虎踞路97号清凉山,南京市清凉山体育运动学校,32.053559,118.754257,学校
中山东路378南京外贸口岸大楼18层,南京外贸中专学校,32.040436,118.798378,学校
龙园北路与龙腾街交叉口东南100米,南京市鼓楼中等专业学校(龙江特殊教育分校),32.061969,118.745205,学校
汉中路129号(近螺丝转弯),江苏建康职业学院,32.041304,118.7775,学校
热河南路37号孙俊葛菲羽毛球俱乐部,南京市羽毛球运动学校,32.081448,118.742411,学校
汉口西路,南京师范大学随园校区音乐教室,32.052651,118.768098,学校
宁海路122号南京师范大学随园校区,南京师范大学随园校区幼儿教育发展中心,32.052721,118.768293,学校
龙蟠路159南京林业大学档案馆,南京林业大学(风景园林学院),32.076578,118.813985,学校
迈尧路611号,南京市晓庄第二小学,32.129592,118.852472,学校
红梅巷26号,南京市西街小学,32.010487,118.77704,学校
洪武北路133号,南京理工大学继续教育学院玄武电大学习中心,32.046933,118.788581,学校
汇景路111号,南京市秦淮第二实验小学,31.981735,118.809541,学校
沙洲街道楠溪江东街82号,南京师范大学附属中学新城小学(南校区),31.994354,118.730318,学校
方家营367号,南京市城建中等专业学校(方家营校区),32.101751,118.751987,学校
迈皋桥街6号,南京新港中等专业学校,32.106531,118.808049,学校
幕府东路55-78号,南京市旭日景城小学,32.116266,118.785536,学校
宝塔桥东街12号,南京鼓楼天河实验小学,32.108278,118.755438,学校
楠溪江西街58号,南京致远外国语小学分校,32.004617,118.714958,学校
挹江门街道洪庙巷5号,南京商业学校(洪庙巷校区),32.083928,118.761913,学校
龙蟠路177号,南京邮电大学锁金村校区西教楼,32.070192,118.814023,学校
森环楼,南京林业大学校史馆,32.076632,118.813905,学校
梁希路与求知路交叉口西南100米,南京林业大学轻工技术与工程博士后科研流动站,32.077648,118.813727,学校
炼油厂O号路3号,栖霞区(海门)实验初级中学南炼校区,32.148632,118.928374,学校
军农路14号,南京工业职业技术学院,32.017366,118.834226,学校
仙林街道,南师附中仙林学校小学部(南邮校区),32.122618,118.926328,学校
竹新路68号,竹山小学,31.945281,118.839593,学校
上元路10号,南京市上元小学,31.952441,118.855435,学校
西康路3号28幢附近,河海大学教材发行中心,32.057717,118.760810,学校
办公楼5号,南京林业大学监察处,32.078804,118.814065,学校
南京林业大学办公楼5号,南京林业大学新闻中心,32.078602,118.814145,学校
南京林业大学办公楼5号,南京林业大学校工会,32.078588,118.814167,学校
办公楼5号,南京林业大学学校发展基金会秘书处,32.078802,118.814082,学校
办公楼5号,南京林业大学资产管理处,32.078575,118.814167,学校
办公楼5号,南京林业大学纪委办公室,32.078818,118.814101,学校
办公楼5号,南京林业大学党委组织部,32.078782,118.814090,学校
办公楼5号,南京林业大学科研平台建设办公室,32.078791,118.814089,学校
办公楼5号,南京林业大学校长办公室,32.078775,118.814082,学校
梁希路与求知路交叉口北100米,南京林业大学办公楼5号,32.078568,118.814171,学校
龙蟠路159号,南京林业大学科技处,32.078797,118.814066,学校
西康路1号河海大学,河海大学友谊楼,32.056057,118.762327,学校
孝陵卫街200号南京理工大学118幢,南京理工大学科技园管理中心,32.031525,118.857265,学校
龙池庵62号城苑科创园1号楼4层,南京市中保职业培训学校(鼓楼校区),32.084915,118.749539,学校
南京林业大学办公楼5号,南京林业大学党委宣传部,32.078624,118.814178,学校
办公楼5号,南京林业大学研究生院,32.078825,118.814072,学校
创新路与水杉路交叉口东150米南京林业大学档案馆,南京林业大学教学楼6号,32.076376,118.814723,学校
办公楼5号,南京林业大学人事处,32.078816,118.814079,学校
办公楼5号,南京林业大学审计处,32.078816,118.814109,学校
南京林业大学办公楼5号,南京林业大学国际合作处(港澳台事务办公室),32.078685,118.814122,学校
办公楼5号,南京林业大学学科建设办公室,32.078785,118.814099,学校
梁希路与求知路交叉口北100米,南京林业大学校友工作办公室,32.078804,118.814085,学校
宁海路街道西康路1号河海大学华水路附近,河海大学校办产业管理办公室,32.057724,118.760718,学校
虎踞北路21号古林公园,南京艺术学院古林园区,32.065998,118.756117,学校
广州路222号附近,南京市公用事业技工学校,32.051502,118.772651,学校
中山路179易发信息大厦8B,南京学大教育专修学校-总部,32.049742,118.783537,学校
广州路228易发科技大厦8层,南京新天地职业学校,32.051738,118.771974,学校
瑞金路38号,南京市瑞金路小学,32.031447,118.812737,学校
双龙大道双麒路60-1号,南京交通科技学校(双龙校区),31.976335,118.820802,学校
御道街29号南京航空航天大学明故宫校区,南京航空航天大学明故宫校区逸夫科学馆,32.036999,118.819142,学校
北圩路41号,南京晓庄学院,32.036709,118.752969,学校
梅花街与茶花巷交叉口东100米,南京晓庄学院音乐学院校外艺术教育中心,32.036609,118.750944,学校
向学路附近,南京航空航天大学航天学院,32.038518,118.820583,学校
北圩路41号,东方文化国际交流学院,32.036805,118.751116,学校
秦淮区中华路369号,中华中学初中部,32.018308,118.784860,学校
凤凰街与凤凰西街交叉口东南200米,南京市芳草园小学凤凰校区(南),32.042773,118.761079,学校
灵谷寺路8号,南京体育学院,32.04434,118.867013,学校
营苑南路3号,南京市第十三中学红山校区(初中部),32.101626,118.831127,学校
万小路与玉尚路交叉口东南150米,南京市青秀城小学,32.112822,118.831933,学校
网板路12-8号附近,南京市立贤小学,32.103158,118.823446,学校
南京林业大学办公楼6号,南京林业大学画室,32.076106,118.816123,学校
湘江路9号,银城小学南校区,32.049027,118.732943,学校
文范路1号,南京师范大学附属中学仙林学校小学部,32.093495,118.909978,学校
新街口游府西街46号,南京城市职业学院(新街口校区),32.039338,118.788627,学校
平江府路与建康路交叉口西北50米,夫子庙小学分部,32.02425,118.790546,学校
小行路16号,江苏警官学院,31.993256,118.756746,学校
花露北岗21号,南京市文枢初级中学(凤凰台校区),32.017652,118.771855,学校
平江府路166号,南京市第二十七高级中学(平江府路),32.017471,118.792097,学校
健民路330号,南化小学,32.226272,118.744014,学校
红山路88号常发广场3号楼620室,小V美趴设计学院,32.085784,118.811323,学校
宁海路122号田家炳教育书院附近,南京师范大学随园校区影视艺术与管理教育中心,32.051869,118.767771,学校
中山路129中南国际大厦6层,博西中国家电学院,32.047426,118.783660,学校
营苑南路3号,南京市第十三中学(红山校区),32.102001,118.831465,学校
明瓦廊64-66号,南京信息管理学院,32.035564,118.783064,学校
开元欣街1号,将军山小学(开元欣街),31.945821,118.782435,学校
银龙路19号,银龙花园小学,32.002882,118.853852,学校
赛虹桥街道凤台南路28号(虹悦城对面),南京实验学校南京一中分校,32.010466,118.762185,学校
西康路1号河海大学,河海大学港澳台事务办公室,32.055640,118.761789,学校
茶花里12号,南湖第三小学分校,32.036363,118.750641,学校
,南京市凤凰花园城小学,32.042801,118.744324,学校
月苑南路10号,南京市月苑第一小学,32.099525,118.828902,学校
凤凰西街150-1号,江苏卫生健康职业学院,32.043783,118.750353,学校
甘家巷154号,南京市甘家巷小学,32.141564,118.922535,学校
马群文康苑邻里中心二楼蓓享教育(都好火锅城二楼),南京市第一中学,32.036037,118.899345,学校
南邻扬子江大道,南京师范大学附属中学树人学校,32.071066,118.731599,学校
水佐岗路57附近,江苏城市职业学院定淮门东校区创3DDIY艺术工坊,32.069890,118.754215,学校
石头城路68号江苏石城会议中心,江苏省工会职业技术学校,32.055040,118.751097,学校
创新路与求知路交叉口西南100米,南京林业大学材料院,32.077893,118.815181,学校
花园路6号,南京市玄武中等专业学校(花园路),32.076241,118.82544,学校
中央北路156号,南京市弘港职工学校,32.107465,118.780945,学校
东山镇天印大道701号,上元中学,31.960798,118.859662,学校
文德西路251号,南京市浦口区第二中学,32.052336,118.624892,学校
建邺路168号6-2号楼6509室,江苏省社会科学院,32.032597,118.778453,学校
御道街29号南京航空航天大学明故宫校区,南京航空航天大学校史与办学成就展,32.032718,118.821174,学校
张府园62号-1,白下区社区教育培训学院朝天宫街道分院,32.032422,118.781859,学校
华电东路8号,南京医科大学教学医院,32.103718,118.815182,学校
御道街29号南京航空航天大学明故宫校区,南京航空航天大学体育部,32.032321,118.819912,学校
虎踞北路15号,南京艺术学院实训工场,32.065114,118.755714,学校
龙蟠路159号,南京林业大学-土木院楼,32.077062,118.815908,学校
华水路与河海路交叉口东北100米,河海大学流域水环境与水安全协同创新中心,32.056746,118.760330,学校
西康路1号,河海大学国际合作处,32.055615,118.761661,学校
,南京林业大学电镜室,32.076515,118.816032,学校
黄山路150,南京市建邺实验小学,31.990827,118.727705,学校
长白街334号,江苏省戏剧学校,32.031024,118.796251,学校
泰山街道浦东村15号,南京城市职业学院(浦口校区),32.108571,118.712484,学校
龙蟠中路317-1号南京市科学技术普及服务中心,南京市交通技师学院交通狮麟驾院分院,32.030596,118.801553,学校
北圩路81号,农银大学江苏分校,32.040226,118.75308,学校
杨庄南村28号,南京信息工程大学附属实验小学,32.211848,118.736317,学校
万安东路64号,南京市东山小学分校上坊小学,31.960777,118.882977,学校
光华路街道光华路4号,南京市鑫园小学(游府西街小学分校),32.017649,118.819555,学校
和燕路403号,南京市幕府山庄小学,32.124125,118.819169,学校
和燕路201-1号西北90米,南京市鼓楼区第三实验小学,32.098642,118.801550,学校
剪子巷132号,南京秦淮外国语学校,32.01183,118.790986,学校
天景山小区湖东路66号,南京市天景山中学,31.943091,118.876671,学校
南京化学工业园区旭东路279号,南京市大厂高级中学,32.222185,118.75347,学校
南湖文体路30号,南京市建邺区业余体育学校,32.029373,118.759979,学校
建康路205号,南京金陵中等专业学校,32.024153,118.791653,学校
竹新路58号,南京市竹山中学,31.944828,118.841667,学校
公园路42号,南京市体育运动学校,32.029387,118.803027,学校
湖东路66号,天景山小学,31.944761,118.878149,学校
幕府西路92号,南京师范大学附属中学实验初级中学,32.105323,118.767261,学校
黄土山43号,天妃宫小学,32.089452,118.748138,学校
大悲巷雍园3号楼,十三中教育集团南京市玄武高级中学(初中部),32.044888,118.802444,学校
北圩路129号,鼓楼实验小学(琅琊路小学分校),32.048541,118.752011,学校
大悲巷13号,南京市科利华中学(梅园校区),32.044777,118.802170,学校
诚信大道89号,南京市诚信小学,31.90626,118.78435,学校
北京西路74号南京艺术学院44号楼,南京艺术学院艺术市场实验中心,32.063211,118.755255,学校
创新路与求知路交叉口南150米,南京林业大学机电楼3号楼,32.077062,118.815986,学校
龙蟠路159号,南京林业大学-香樟苑教室,32.076458,118.816170,学校
富贵山路南150米,南京财经大学专接本办学点,32.051150,118.822001,学校
小火瓦巷48村15号,南京市游府西街小学分校,32.034680,118.787832,学校
户部街29-8号附近,哈佛北大精英创立中小学1对1或1对3,32.035163,118.789317,学校
申家巷37号附近,南京郑和外国语学校小学部,32.030728,118.797465,学校
泰山街道扶轮后街33号浦口,南京市江北新区铁路小学,32.099645,118.721721,学校
古平岗35-1号江苏城市职业学院,江苏城市职业学院方分校综合楼-北楼,32.070047,118.753259,学校
内环西线与内环西线出口交叉口西南200米,南京艺术学院-大学生创业园,32.063074,118.755359,学校
内环西线与内环西线出口交叉口西南200米,南京艺术学院大学生创业管理办公室,32.063072,118.755352,学校
古平岗35-1,江苏城市职业学院-综合楼,32.070047,118.753267,学校
中山东路532-2号金蝶软件园,南京工业职业技术学院(中山校区),32.038266,118.822720,学校
恒嘉路与红山支路交叉口东北100米,南京市红山小学,32.088264,118.817467,学校
朝阳路,中国林业科学研究院林产化学工业研究所生物质楼,32.075660,118.819091,学校
虎踞北路15号,江苏省工业设计实验教学中心,32.065143,118.752676,学校
汉北路20号附近,南京市莫愁新寓小学诗意楼,32.040866,118.757231,学校
浦园路17号(近浦东路),浦口区实验小学浦园路校区,32.105703,118.719224,学校
和燕路451号,南京晓庄学院附属小学,32.129305,118.821769,学校
丹青路1号,南京外国语学校仙林分校麒麟中学,32.049338,118.920662,学校
孝陵卫街200号,南京理工大学,32.02891,118.855629,学校
上元大街319号(近建设大厦),江宁实验小学,31.952754,118.836605,学校
清江南路19号南大苏富特边上,MR.B外教篮球学院(江东软件城教学点),32.037305,118.729368,学校
光华东街17号,南京航空航天大学附属高级中学光华门校区,32.022785,118.817791,学校
江东北路166号附近,江苏城市职业学院,32.063840,118.738296,学校
樱驼花园路100号,南京市玄武中等专业学校(樱海公寓西),32.086481,118.830278,学校
仙鹤门二号路与文枢西路交叉口南150米,南京师范大学附属小学仙鹤门分校,32.08504,118.901993,学校
文安街武定新村5号,南京市第二十七高级中学(文安街),32.009758,118.803486,学校
幕府东路,五塘小学,32.113610,118.781007,学校
宝塔桥街道金陵小区四村31号,方兴小学(过渡校区),32.110112,118.763693,学校
幕云路与幕旭西路交叉口西北100米,南京市二十九中幕府山初级中学,32.113716,118.780993,学校
洪武北路121号苏苑大厦12楼,北大青鸟南京协同软件学院,32.045920,118.788354,学校
西善桥,上海梅山高级中学,31.951667,118.716257,学校
晓庄中心村130号,金陵科技学院,32.123009,118.812215,学校
夫管办东牌楼74号,江苏联合职业技术学院(南京财经分院),32.018385,118.786159,学校
旭光路与龙池路交叉口西北150米,江苏省六合实验小学,32.333269,118.828371,学校
康居西路与秦虹南路交叉口东南100米,南京市第二十七中学,32.008431,118.807792,学校
文轩路与白云路交叉口东北50米,南京百联驾校报名点,31.777075,118.865180,学校
创新路与求知路交叉口东南100米,南京林业大学教学主楼0幢,32.077815,118.816422,学校
小行路尤家凹18号近河西大街,江苏第二师范学院,31.980028,118.744064,学校
龙蟠南路67号,秦淮区第一中心小学,32.007854,118.798167,学校
凤凰西街13附近,江苏联合职业技术学院(南京商贸分院),32.041825,118.748683,学校
虎踞北路古林公园,天星音乐剧学院,32.067657,118.753553,学校
南湖厂圩北街2号,南京特殊教育师范学校附属小学,32.025464,118.752043,学校
马府街39号,南京市马府街小学,32.030008,118.792552,学校
雨花东路47号,南京城市职业学院(雨花校区),31.997880,118.787645,学校
长虹路389号爱达花园,南京市南湖第一小学爱达花园校区,32.015593,118.761367,学校
虎踞北路15号,南京艺术学院附中琴房,32.063195,118.751966,学校
桥北村265号,柳袱小学,32.125824,118.738036,学校
南京林业大学教学楼19号,南京林业大学北大山教室,32.079461,118.818364,学校
石头城路88附近,南京艺术学院专家楼,32.062603,118.751543,学校
虎踞北路15号,南京艺术学院行政楼,32.060848,118.755056,学校
中山南路九条巷8号,南京市第三初级中学(中部校区),32.031200,118.785220,学校
虎踞路40号,南京市第二十九中学(四中校区),32.045468,118.764027,学校
龙蟠里5号(开元新居西),南京市第二十九中学初中部,32.046323,118.763185,学校
航空航天大学明故宫校区,南航SQA留学中心,32.038792,118.820780,学校
浦东路河西街,南京市河西中学,32.105654,118.723355,学校
铁心桥大道80号附近,三江学院综合服务楼,31.958439,118.749783,学校
春熙路310号附近,三江学院-大学生艺术活动中心,31.958389,118.751972,学校
芦柴州1号,拉萨路小学方家营分校,32.102458,118.748765,学校
莫愁路419号,南京财经高等职业技术学校,32.040165,118.775276,学校
白下路117号,南京市游府西街小学分校火瓦巷小学(一年级校区),32.030415,118.789630,学校
厅后街5号,南京市钟英中学(南部校区),32.030682,118.784797,学校
江东北路216-1号附近,同质同步美国幼儿园美国小学,32.052152,118.741289,学校
漓江路162-3号,拉萨路小学分校宝船小学,32.060858,118.737300,学校
长江路网巾市14号财贸党校二楼,南京薇薇职业学校,32.045829,118.791170,学校
虎踞北路15号,南京艺术学院信息化建设管理中心,32.062984,118.753694,学校
虎踞北路,南京艺术学院46号楼北侧大厅,32.061910,118.754042,学校
朝阳路与求知路交叉口东南150米南京林业大学-教学八楼图书馆附近,南京林业大学报告厅,32.077194,118.817696,学校
龙蟠路159号南京林业大学-体育馆,南京林业大学体育教育部,32.081312,118.816867,学校
西康路1号河海大学,水利水电学院,32.056474,118.758465,学校
卫岗1号南京农业大学,科学技术部国家有机类肥料工程技术研究中心,32.033878,118.843726,学校
雨花西路普德村148号,雨花台区实验小学,32.004101,118.77487,学校
文昌路1,江苏省江浦高级中学(文昌校区),32.062015,118.62845,学校
虎踞北路15号,南京艺术学院实验剧场,32.063759,118.752228,学校
建宁路118号,城市学院,32.094771,118.759999,学校
白马山庄1号时光岛游乐场旁边,南京胜瑞斯足球学院,32.061069,118.816882,学校
北京西路77号,流行音乐学院,32.063452,118.752456,学校
北京西路93号附近,江苏第二师范学院饮食管理服务中心,32.057793,118.752744,学校
牌楼巷28-30号,南京医科大学国际交流合作办公室,32.045054,118.774034,学校
北京西路77号江苏第二师范学院,江苏教育学院学生工作处,32.057833,118.755433,学校
